,open,close,high,low,volume,total_turnover,SZZSopen,SZZSclose,SZZShigh,SZZSlow,SZZSvolume,SZZStotal_turnover,HS300open,HS300close,HS300high,HS300low,HS300volume,HS300total_turnover,SZCZopen,SZCZclose,SZCZhigh,SZCZlow,SZCZvolume,SZCZtotal_turnover
2016/4/27,6051.4431,6016.699,6086.3639,6005.1631,6073158100,80741694223,2967.1902,2953.6709,2976.0221,2949.4322,13086764000,1.50286E+11,3181.9305,3165.9156,3188.8264,3162.6914,6000414700,70620405995,10221.826,10174.159,10279.087,10159.497,7461746655,1.15531E+11
2016/4/28,6014.1258,5990.3285,6027.1966,5888.0639,6043070100,79015956809,2955.7421,2945.5886,2959.5123,2916.3744,13866327400,1.54615E+11,3169.3333,3160.5809,3174.7662,3135.6425,6987066000,78876767222,10178.237,10149.909,10198.953,9990.671,7639610597,1.15974E+11
2016/4/29,5963.9077,5985.594,6018.2657,5953.131,4970418800,66777694275,2935.3756,2938.3235,2950.5761,2930.3565,10931062800,1.28503E+11,3153.5371,3156.7451,3171.2887,3149.3966,5802977600,70807704222,10111.614,10141.541,10196.923,10100.183,6259125697,98205791641
2016/5/3,5991.8294,6167.4537,6167.7976,5960.9405,7583105900,1.03426E+11,2940.3923,2992.6432,2993.5346,2929.8148,16870364300,1.95817E+11,3159.823,3213.5397,3218.485,3151.4045,9816483500,1.15734E+11,10144.153,10441.92,10441.92,10105.799,9684841431,1.53321E+11
2016/5/4,6144.5691,6169.7826,6213.1931,6136.3005,7455574000,1.05223E+11,2983.0266,2991.2721,3004.4184,2978.3295,16540710600,1.89046E+11,3203.4653,3209.4614,3222.8816,3198.2919,9086240800,97797134813,10401.675,10422.802,10498.315,10389.771,9321652631,1.47044E+11
2016/5/5,6159.7265,6203.8166,6206.5295,6133.3802,6455896700,91831346308,2987.0224,2997.8416,2999.1181,2977.1998,14483138300,1.63114E+11,3204.1686,3213.9199,3217.282,3196.5661,7473368100,83946496908,10403.55,10474.013,10480.221,10372.216,8057244658,1.2857E+11
2016/5/6,6208.4401,5961.489,6226.8759,5961.4591,9805691800,1.3081E+11,2998.4022,2913.2476,3003.5904,2913.0361,20679649800,2.34077E+11,3213.1358,3130.3544,3216.893,3130.1469,10868024000,1.19265E+11,10473.303,10100.535,10501.435,10100.535,11930742973,1.81192E+11
2016/5/9,5910.124,5743.6473,5910.124,5714.1191,7823338100,96969986068,2896.1623,2832.1125,2896.1623,2821.8261,18037833000,1.88706E+11,3115.4301,3065.6154,3115.4301,3055.0057,9923047700,1.00409E+11,10018.507,9790.477,10018.507,9747.872,9558443106,1.35397E+11
2016/5/10,5728.1084,5738.8961,5766.1568,5697.0927,5265774500,66883087275,2822.3273,2832.5912,2845.2376,2820.1642,12082931000,1.28535E+11,3055.2119,3069.1124,3084.7245,3055.1831,6884993500,70650764147,9770.303,9793.214,9836.976,9738.518,6420816905,92063787136
2016/5/11,5770.3526,5723.4104,5806.4691,5700.0955,5801112600,76234410712,2843.5448,2837.0372,2857.2539,2818.6989,13579546600,1.46023E+11,3080.6361,3082.8086,3102.8768,3063.0883,8179425800,87323408342,9848.324,9781.15,9904.531,9743.075,7257788058,1.08807E+11
2016/5/12,5647.0653,5726.4555,5727.5784,5559.693,5821581400,74358072552,2812.1083,2835.8618,2839.2763,2781.2362,13633765500,1.40839E+11,3059.3831,3090.1372,3095.3489,3035.0228,7876572600,81418792606,9664.28,9796.581,9801.201,9544.123,7287382602,1.05158E+11
2016/5/13,5708.6277,5714.3107,5779.8921,5677.9415,5307673600,70802834355,2828.4615,2827.1087,2850.0929,2814.1146,11431971000,1.23693E+11,3081.6797,3074.9351,3103.0955,3064.691,6262975500,65850995649,9769.129,9759.267,9880.694,9710.167,6492630102,96449247543
2016/5/16,5692.6051,5812.5423,5813.0362,5665.2063,5796089800,76918597408,2816.7754,2850.8617,2851.229,2804.9907,11465359200,1.26844E+11,3064.5261,3095.3085,3095.5554,3053.6619,5946185600,64405200020,9729.793,9910.082,9910.082,9690.329,6981685486,1.02567E+11
2016/5/17,5814.1028,5790.3416,5853.6109,5763.5055,6526013800,88432065961,2850.9264,2843.6841,2860.3205,2832.4592,12336906400,1.40001E+11,3095.5229,3086.0249,3105.2013,3073.459,6527812500,75389385458,9918.435,9908.791,10007.382,9839.858,8401893743,1.31013E+11
2016/5/18,5743.0332,5631.1927,5743.0332,5563.0572,6370485600,79484187005,2828.178,2807.5141,2828.2552,2781.4165,14048782600,1.49397E+11,3071.5292,3068.0358,3072.6122,3039.4618,8271536900,88458847115,9835.581,9694.776,9835.581,9591.176,8536288131,1.1996E+11
2016/5/19,5628.7267,5666.7331,5729.4001,5628.6462,5643894000,76915663735,2802.3147,2806.9061,2829.4023,2801.5475,11159507100,1.24151E+11,3060.3426,3062.5002,3086.977,3058.145,6044416600,68679060392,9684.117,9733.736,9847.215,9684.117,7484068385,1.1215E+11
2016/5/20,5619.9362,5732.9018,5733.2495,5600.492,5593607600,76729349144,2792.8883,2825.4831,2825.9517,2785.0795,10870089900,1.23795E+11,3047.7778,3078.2183,3078.5316,3041.5169,5608084200,65124251092,9657.745,9816.752,9816.752,9628.984,6952699847,1.04374E+11
2016/5/23,5752.1453,5809.4761,5811.6842,5752.0785,6277779200,85829084667,2826.3123,2843.645,2848.0713,2826.2562,12047045500,1.3995E+11,3078.515,3087.2225,3098.4782,3076.5039,5969721600,70337514484,9839.782,9918.164,9937.829,9839.763,7719242441,1.17805E+11
2016/5/24,5800.0034,5743.1782,5800.1706,5701.6635,5795641600,76372608104,2839.6823,2821.6663,2839.695,2807.1878,11145244500,1.21096E+11,3083.2441,3063.5556,3083.2571,3052.5905,5873438500,61106015446,9903.17,9821.698,9903.17,9765.654,7134174179,1.04026E+11
2016/5/25,5780.266,5715.1834,5803.9847,5691.6085,5330295600,74090916117,2835.0293,2815.0863,2843.165,2807.7488,10352726500,1.17768E+11,3079.7486,3059.2259,3089.1022,3054.8697,5665280300,63316562530,9883.939,9784.597,9930.807,9756.524,7046710438,1.07362E+11
2016/5/26,5705.0725,5744.3876,5744.8548,5598.6616,5966572700,79416816225,2813.5431,2822.4429,2827.0916,2780.7634,11476679700,1.27105E+11,3056.6004,3064.2111,3072.524,3027.444,6039298100,65985183919,9766.081,9826.144,9826.144,9605.447,7762553453,1.13748E+11
2016/5/27,5728.9033,5739.5897,5780.0682,5712.4793,5998470400,80771652279,2817.9684,2821.046,2832.7994,2809.7992,10984582300,1.23859E+11,3059.732,3062.4993,3073.7562,3052.1793,6046875000,59371777079,9798.344,9813.631,9878.741,9775.219,7658124041,1.08221E+11
2016/5/30,5705.9957,5711.3152,5764.7614,5655.6352,4888800300,65125799190,2814.6507,2822.4509,2830.9697,2794.6608,10631958900,1.15587E+11,3056.3138,3066.7095,3075.2613,3037.6647,6309857900,63496565009,9756.874,9768.84,9847.699,9681.24,6313756402,90062509614
2016/5/31,5721.8261,5947.3224,5947.4279,5721.8261,9523807200,1.23903E+11,2822.5927,2916.616,2917.1351,2822.5927,21526034100,2.36529E+11,3068.5964,3169.5598,3170.926,3068.5964,13886311100,1.51398E+11,9786.002,10159.934,10159.934,9786.002,12771671898,1.83812E+11
2016/6/1,5957.1761,5973.7799,6013.9035,5949.6366,9451398700,1.30684E+11,2917.1541,2913.5077,2929.0759,2909.5121,18838642100,2.19868E+11,3172.9619,3160.547,3181.7926,3159.8175,11314848200,1.31701E+11,10184.226,10209.142,10284.36,10177.215,13021350625,1.97804E+11
2016/6/2,5961.7154,6013.8942,6014.6099,5955.3472,8124530800,1.08782E+11,2911.2193,2925.2293,2925.6702,2906.5242,15971691600,1.85085E+11,3158.0259,3167.0997,3168.824,3151.0654,8600342700,97093625345,10192.512,10274.025,10274.025,10181.179,10645647709,1.57033E+11
2016/6/3,6016.9487,6032.603,6062.1379,5992.3207,8484351400,1.17599E+11,2929.7881,2938.682,2945.5193,2915.185,17202102300,2.11302E+11,3172.946,3189.3255,3201.7492,3162.088,10149178300,1.36332E+11,10275.941,10344.908,10412.948,10258.023,12202938811,1.99796E+11
2016/6/6,6051.9476,6051.8595,6067.4652,6008.9257,7355282000,1.02119E+11,2940.9943,2934.0979,2945.9416,2922.2833,14199374200,1.72427E+11,3192.7793,3178.7883,3197.2204,3168.554,7669375100,1.01176E+11,10383.453,10363.085,10403.805,10296.178,9896840415,1.59573E+11
2016/6/7,6048.3198,6045.3571,6052.0491,6010.3535,6959825800,95045442990,2936.2821,2936.0449,2938.444,2923.502,13298786700,1.63606E+11,3182.4374,3177.0536,3186.6167,3168.1792,6892831400,88711618425,10365.814,10347.841,10371.872,10297.415,9189819767,1.46702E+11
2016/6/8,6037.4133,6023.8776,6058.1769,5972.7439,7349816300,1.02106E+11,2932.3761,2927.159,2937.9863,2908.3666,14304607100,1.77377E+11,3171.8134,3163.9864,3174.9719,3148.3517,7629177500,97682790861,10330.181,10316.823,10372.978,10232.13,9485050690,1.55827E+11
2016/6/13,5943.7334,5746.4438,5992.3346,5745.9998,8713985700,1.1781E+11,2897.2731,2833.0707,2911.1582,2832.5072,16925543400,1.98548E+11,3134.0453,3066.3413,3145.6057,3065.7674,9297594700,1.14091E+11,10190.781,9862.584,10256.622,9862.584,11030914340,1.72194E+11
2016/6/14,5723.9941,5762.7612,5778.8537,5700.5226,6203270400,81369911480,2824.2285,2842.1886,2843.4558,2822.0609,11975527400,1.38532E+11,3058.4433,3075.9834,3078.7494,3055.6553,6627945700,78622305350,9830.551,9895.15,9927.595,9795.936,7694053497,1.143E+11
2016/6/15,5701.3881,5952.846,5972.8525,5692.8145,9087860500,1.22435E+11,2814.6931,2887.2101,2894.2639,2811.7808,16667106900,1.97199E+11,3043.9577,3116.3682,3128.6733,3042.2328,8739325700,1.0617E+11,9790.877,10173.846,10215.61,9779.108,10807903232,1.65092E+11
2016/6/16,5945.4943,5930.5454,5979.1155,5909.6871,9603146000,1.33397E+11,2878.4023,2872.8166,2887.7426,2865.3878,17388276700,2.01957E+11,3104.3619,3094.6748,3112.4755,3089.4777,8297470300,93496238871,10154.182,10115.122,10199.522,10090.234,10609852516,1.66289E+11
2016/6/17,5937.3204,5964.2724,6002.6166,5918.1931,8906684100,1.18152E+11,2873.0089,2885.105,2900.2993,2872.1845,17147251700,1.95432E+11,3096.0901,3110.3572,3131.0485,3096.0901,8540298500,97953389320,10135.377,10182.526,10261.965,10113.954,10218356424,1.53421E+11
2016/6/20,5965.8246,5985.5691,5994.9995,5908.4815,7453014500,1.00492E+11,2887.6358,2888.8091,2891.6583,2864.0199,13657105100,1.63734E+11,3114.9064,3112.6744,3118.7254,3089.7127,6358714100,74647802462,10183.771,10221.852,10241.907,10101.631,8775658634,1.30979E+11
2016/6/21,6023.9225,5916.8032,6053.4091,5888.3583,8814068600,1.18731E+11,2898.3837,2878.5575,2919.302,2869.1759,16435908900,1.98202E+11,3124.8984,3106.3175,3155.4927,3097.9402,8796534500,1.07234E+11,10285.042,10131.856,10357.183,10093.152,10974165179,1.64595E+11
2016/6/22,5901.1504,6008.8857,6009.0569,5895.9138,7241714500,93026461914,2872.7337,2905.5495,2905.978,2869.5133,13059042400,1.56339E+11,3100.4496,3133.9611,3134.0608,3096.9919,6648711300,81348715848,10108.958,10297.977,10297.977,10104.883,8755439039,1.29419E+11
2016/6/23,5998.6728,5978.1737,6015.182,5933.6833,7797955600,1.03604E+11,2902.3979,2891.9602,2904.1115,2878.661,13613737500,1.6368E+11,3129.7207,3117.3168,3129.7207,3102.4811,6775173800,81732552159,10288.466,10255.268,10312.614,10183.01,9761642538,1.45637E+11
2016/6/24,5967.5154,5903.6202,6011.3713,5748.8387,9841986800,1.25508E+11,2883.759,2854.2864,2899.5689,2807.5976,19084260900,2.14913E+11,3110.6465,3077.1554,3130.5391,3033.9651,10479220800,1.18967E+11,10235.045,10147.704,10315.349,9901.9,12668711639,1.82586E+11
2016/6/27,5864.726,6044.2191,6044.3229,5864.6141,8404790700,1.11586E+11,2840.5585,2895.7033,2895.731,2840.2765,15669747200,1.89855E+11,3065.128,3120.5443,3120.6405,3064.9664,8326725900,1.04066E+11,10090.053,10377.573,10377.573,10090.053,10912766585,1.64771E+11
2016/6/28,6018.912,6107.5105,6111.0708,6012.0512,9495272300,1.27683E+11,2885.0112,2912.5574,2913.5817,2878.8243,17387104700,2.11079E+11,3107.3979,3136.4013,3139.4301,3099.7012,9202463700,1.17198E+11,10330.121,10463.448,10475.762,10309.23,12363616594,1.89179E+11
2016/6/29,6130.576,6120.2021,6145.0001,6100.084,9305521800,1.21775E+11,2918.5337,2931.5923,2933.9974,2915.0618,19321558600,2.23406E+11,3142.4842,3151.3898,3158.0762,3139.1325,10372366800,1.17959E+11,10499.907,10460.967,10527.687,10434.235,11384511596,1.69381E+11
2016/6/30,6127.9892,6123.4939,6143.2323,6090.9036,7729966100,1.03443E+11,2931.4805,2929.6057,2938.1374,2922.3124,15446493000,1.8746E+11,3152.8331,3153.921,3163.7205,3148.1987,7969261700,1.00628E+11,10474.935,10489.993,10509.986,10435.529,9932452062,1.53989E+11
2016/7/1,6133.7178,6111.5385,6163.4256,6095.85,7381443300,96454340221,2931.8016,2932.4758,2944.9894,2925.8101,14124622700,1.73006E+11,3156.932,3154.2003,3170.2583,3148.2948,7174628300,91215027688,10506.224,10458.432,10555.953,10436.596,9540844269,1.53281E+11
2016/7/4,6079.5844,6231.8811,6240.603,6078.6278,10007819100,1.25653E+11,2924.293,2988.604,2992.4978,2922.5196,22201713200,2.5315E+11,3136.3852,3204.6962,3210.6016,3134.0233,13331052900,1.49895E+11,10369.69,10609.859,10631.571,10362.853,12887371712,1.93258E+11
2016/7/5,6244.387,6269.5046,6276.8212,6226.2952,10792880000,1.36875E+11,2991.7524,3006.3919,3010.275,2990.6416,23520445000,2.70418E+11,3199.1572,3207.3827,3216.7029,3197.9956,13022689500,1.43899E+11,10598.419,10602.772,10626.02,10546.702,12594612706,1.95252E+11
2016/7/6,6250.4887,6297.3969,6299.7335,6231.5408,9506962200,1.21876E+11,2998.5207,3017.2924,3017.6523,2984.8278,21237092000,2.46498E+11,3197.6249,3216.8035,3217.5158,3183.4511,12489745800,1.47232E+11,10567.668,10641.647,10641.647,10538.096,12318997604,1.93089E+11
2016/7/7,6291.0571,6319.7926,6342.4345,6256.272,11245359700,1.51626E+11,3009.3533,3016.8467,3024.1087,2994.6426,22268166700,2.70197E+11,3206.5507,3209.9542,3220.5404,3190.1235,11859520200,1.40489E+11,10612.231,10620.582,10662.704,10526.813,13573277810,2.12861E+11
2016/7/8,6308.0623,6299.8533,6337.0713,6276.8299,8806474100,1.16856E+11,3000.3263,2988.0939,3001.5506,2983.881,16898685900,2.09673E+11,3199.7542,3192.2804,3204.9283,3183.9594,8973485500,1.11063E+11,10613.714,10611.802,10672.921,10560.307,11082198124,1.78483E+11
2016/7/11,6320.0629,6312.4988,6387.0702,6306.1335,10366286600,1.39771E+11,2993.7489,2994.9167,3022.9439,2990.9071,22433822400,2.71916E+11,3199.0383,3203.3298,3235.9623,3197.6255,13852951100,1.55288E+11,10633.625,10594.819,10734.338,10587.959,13185143689,1.99893E+11
2016/7/12,6309.819,6395.1448,6395.4352,6248.934,11687378800,1.48469E+11,2992.5195,3049.381,3049.6814,2984.4205,25948629500,2.88657E+11,3201.9062,3273.1823,3273.4738,3200.3034,17253421700,1.90854E+11,10583.168,10757.845,10757.845,10487.549,14634605409,2.1948E+11
2016/7/13,6413.8122,6446.5634,6456.7724,6392.3995,11212208100,1.43467E+11,3049.5128,3060.6893,3069.0469,3048.1991,25365938400,2.79351E+11,3274.0202,3282.8681,3300.9912,3271.7752,17519609000,1.96592E+11,10794.501,10853.555,10890.023,10772.83,15453355775,2.34799E+11
2016/7/14,6437.277,6455.5827,6458.288,6410.3989,9527158100,1.24877E+11,3054.9748,3054.0182,3057.0458,3036.5234,18019480400,2.08939E+11,3277.4816,3276.7637,3281.9503,3259.0653,10752579800,1.2809E+11,10834.902,10854.135,10866.439,10786.494,12068221320,1.91015E+11
2016/7/15,6459.6255,6441.0159,6469.0454,6409.7969,9319290400,1.20338E+11,3056.6817,3054.296,3062.6832,3044.5375,17286639800,2.02841E+11,3278.8357,3276.2775,3285.026,3265.2906,10266502600,1.2518E+11,10854.499,10823.214,10869.067,10774.544,11461057747,1.80325E+11
2016/7/18,6426.8558,6412.0731,6455.459,6379.0647,8933062800,1.163E+11,3047.6373,3043.5643,3058.3214,3031.6388,17749656200,2.06668E+11,3269.7077,3262.0222,3281.6375,3251.7659,11031251800,1.29786E+11,10793.175,10761.999,10835.303,10708.739,11250847618,1.73302E+11
2016/7/19,6407.0339,6431.9383,6431.9383,6355.4787,8096187200,1.09308E+11,3040.2257,3036.5979,3043.5999,3014.2889,15536146600,1.87207E+11,3260.4349,3248.2341,3264.7303,3226.1987,8888686100,1.07109E+11,10753.873,10778.248,10783.218,10661.386,10215446469,1.62818E+11
2016/7/20,6429.689,6417.9223,6454.179,6404.1539,7482030800,1.01445E+11,3034.7139,3027.8995,3042.997,3022.6309,13824281500,1.71473E+11,3246.8626,3237.6051,3254.5076,3232.2568,7270125500,91367448994,10775.56,10759.86,10818.945,10740.594,9558046449,1.53201E+11
2016/7/21,6414.8007,6442.7093,6487.0216,6405.6019,8743792600,1.17364E+11,3027.6042,3039.0091,3053.3336,3027.3676,16376737000,2.00278E+11,3238.3367,3252.5227,3271.3739,3238.3034,8600482500,1.07464E+11,10758.335,10787.212,10872.344,10746.877,10440153635,1.66568E+11
2016/7/22,6437.8833,6390.9254,6448.3659,6385.2522,8644549300,1.14815E+11,3038.1182,3012.8157,3039.27,3007.4567,16201018100,1.97517E+11,3251.242,3225.1621,3253.7694,3220.8937,8602912800,1.07417E+11,10782.242,10709.067,10801.469,10700.111,10409775931,1.647E+11
2016/7/25,6383.5616,6408.7831,6441.3161,6374.2552,8109003900,1.05671E+11,3008.0937,3015.8278,3027.1228,3003.2921,14420658200,1.75422E+11,3220.1658,3230.885,3243.7902,3218.1419,7020318500,92015844035,10684.55,10718.355,10778.726,10668.641,9351909581,1.51864E+11
2016/7/26,6410.8227,6494.4743,6494.7395,6410.8227,8155655600,1.03167E+11,3014.0397,3050.1661,3050.6145,3013.8021,15669450600,1.85474E+11,3228.234,3269.5882,3269.7457,3228.0075,8105108900,1.03746E+11,10714.751,10852.206,10852.206,10713.695,9106840460,1.42457E+11
2016/7/27,6499.3377,6229.2885,6515.8778,6154.4592,13852789300,1.74673E+11,3050.3675,2991.9991,3057.4237,2939.2273,28016091500,3.16811E+11,3270.0837,3218.243,3276.5112,3157.4093,16018866500,1.86928E+11,10858.702,10405.85,10873.262,10289.956,16279949433,2.44645E+11
2016/7/28,6220.9168,6243.2883,6273.3798,6148.8585,9131871200,1.14439E+11,2980.5012,2994.3234,3003.3631,2968.182,19056495000,2.17627E+11,3204.4645,3221.1365,3235.7816,3195.2696,11277996400,1.37296E+11,10386.834,10396.305,10481.688,10262.3,11098421451,1.68968E+11
2016/7/29,6239.8538,6202.8923,6259.1994,6183.1647,7268133200,90326551800,2992.5355,2979.3388,3000.0546,2972.9166,15010153400,1.70199E+11,3217.1923,3203.9304,3225.4184,3198.6839,8804483700,1.03787E+11,10384.401,10329.435,10411.126,10294.495,8517045527,1.26567E+11
2016/8/1,6179.2019,6109.2782,6179.2019,6046.4023,7291022100,87691638034,2971.9491,2953.3854,2972.8751,2931.9633,14740776300,1.62373E+11,3196.425,3176.8091,3199.9751,3156.7488,8700349700,98818634361,10289.885,10185.477,10290.05,10086.645,8616848013,1.21964E+11
2016/8/2,6100.7491,6168.5088,6168.6819,6099.2499,5580505600,66288104959,2950.0796,2971.2787,2971.2787,2946.6365,11546890000,1.29267E+11,3173.7576,3189.0529,3189.0529,3165.5422,6216763900,70640763842,10173.341,10250.545,10250.545,10157.853,6142583085,86638979890
2016/8/3,6154.4741,6198.3885,6203.6148,6140.8294,6868695100,80885121046,2963.2145,2978.4608,2981.1555,2956.7856,14114133200,1.59088E+11,3179.6842,3193.5073,3197.1573,3173.5356,7286410200,79754323301,10229.473,10281.247,10295.756,10205.984,7107142731,97884113642
2016/8/4,6194.2028,6238.2309,6245.3048,6174.2398,7055639400,84228162264,2976.4096,2982.4261,2982.8601,2958.9332,13393330100,1.53308E+11,3190.546,3201.2888,3201.5539,3170.4189,7350437300,86919591121,10272.715,10366.498,10376.213,10235.697,8297572433,1.18213E+11
2016/8/5,6231.5257,6203.2872,6251.3982,6202.8622,6754335600,81408223905,2978.7776,2976.6962,2991.6767,2971.5638,14185710100,1.61796E+11,3201.3543,3205.1101,3224.873,3192.8614,7719636600,94429542391,10368.797,10342.279,10420.425,10333.316,8113357133,1.15759E+11
2016/8/8,6191.6474,6290.7562,6290.8999,6152.5791,7704788000,87087721739,2972.6248,3004.2767,3004.7182,2959.0477,15572983300,1.7209E+11,3199.5723,3234.1833,3234.4795,3187.2521,8667605100,1.02638E+11,10314.996,10468.884,10468.884,10259.304,8885882182,1.20407E+11
2016/8/9,6283.2888,6341.5497,6341.7233,6281.0723,7816512200,92794683063,3001.3063,3025.6805,3025.9108,2998.6766,16999544600,1.87717E+11,3232.603,3256.9813,3257.3336,3229.1741,9106525900,1.05924E+11,10466.038,10564.775,10564.775,10457.823,9197162176,1.31077E+11
2016/8/10,6336.5359,6318.2681,6366.089,6314.5125,7719742400,91372973411,3023.4724,3018.7459,3033.1964,3017.0903,16467516500,1.84525E+11,3255.1822,3243.3409,3261.8609,3242.7509,9043037200,1.06157E+11,10558.486,10511.159,10594.771,10510.912,9240168513,1.31415E+11
2016/8/11,6304.7771,6226.3129,6318.9779,6226.3129,7068452700,84068495381,3013.6776,3002.6376,3038.0478,3001.1681,16187948100,1.79862E+11,3239.5583,3233.3604,3274.0261,3232.6127,10104121300,1.16996E+11,10496.435,10390.956,10526.348,10390.956,8919084980,1.246E+11
2016/8/12,6218.3533,6299.0915,6299.0915,6204.9613,6863547800,77608881956,3000.2731,3050.6674,3051.0541,2999.039,16817365700,1.79305E+11,3231.8065,3294.2337,3294.2337,3231.1366,11625404400,1.29355E+11,10373.049,10528.104,10528.104,10364.466,9119620581,1.21852E+11
2016/8/15,6309.4141,6442.5272,6451.929,6289.7246,11798146800,1.36189E+11,3056.4835,3125.1952,3137.4763,3053.8705,29761650600,3.27991E+11,3303.4688,3393.4239,3417.9147,3302.3776,22054342100,2.58897E+11,10556.4,10822.105,10862.956,10552.951,16156110269,2.26055E+11
2016/8/16,6449.9066,6468.8946,6488.7007,6446.2363,10971284000,1.30365E+11,3130.5333,3110.0369,3140.4408,3102.0653,27832893400,3.08545E+11,3403.3839,3378.2451,3418.6884,3372.0206,19638974000,2.26785E+11,10845.618,10882.951,10913.22,10845.07,14135812199,2.05663E+11
2016/8/17,6462.0466,6488.3648,6502.1391,6437.2631,9578850800,1.10222E+11,3106.9911,3109.5549,3114.2545,3090.2811,21383963700,2.43405E+11,3377.7713,3373.0476,3394.3887,3356.9244,13884768800,1.67918E+11,10879.988,10890.688,10936.578,10832.776,12440488659,1.7956E+11
2016/8/18,6485.9268,6490.408,6527.1975,6466.3975,11041553500,1.20248E+11,3107.7527,3104.1138,3125.5812,3093.3171,22935908100,2.5697E+11,3369.9472,3364.4851,3394.7912,3349.6879,14238016900,1.72257E+11,10873.65,10879.196,10946.739,10834.011,13159442062,1.81042E+11
2016/8/19,6485.7195,6499.5548,6516.9793,6451.612,9182709900,1.00808E+11,3100.3912,3108.102,3113.3438,3082.771,19434745300,2.12051E+11,3358.555,3365.0197,3374.045,3341.1922,11996150800,1.35383E+11,10865.382,10872.707,10911.773,10819.797,10798342447,1.47351E+11
